#Ore_Type|Ore_Name|Wherein|Threshold|Y_Min|Y_Max|Biome
dirt|dirt_silt_01|sand|0.8|beach_depth|beach|hot_humid_beach
dirt|dirt_sandy_with_litter_rainforest|dirt_with_grass_warm_humid_lowland|0.8|coastal|lowland|warm_humid_lowland
dirt|dirt_silty_with_litter_rainforest|dirt_with_grass_warm_humid_lowland|0.8|coastal|lowland|warm_humid_lowland
dirt|dirt_black_with_grass_warm_humid_shelf|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_brown_with_grass_warm_humid_shelf|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_clayey_with_grass_warm_humid_shelf|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_sandy_with_grass_warm_humid_shelf|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_silty_with_grass_warm_humid_shelf|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_black_with_litter_rainforest|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_brown_with_litter_rainforest|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_clayey_with_litter_rainforest|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_sandy_with_litter_rainforest|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_silty_with_litter_rainforest|dirt_with_grass_warm_humid_shelf|0.8|lowland|shelf|warm_humid_shelf
dirt|dirt_black_with_grass_warm_humid_highland|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_brown_with_grass_warm_humid_highland|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_clayey_with_grass_warm_humid_highland|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_sandy_with_grass_warm_humid_highland|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_silty_with_grass_warm_humid_highland|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_black_with_litter_rainforest|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_brown_with_litter_rainforest|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_clayey_with_litter_rainforest|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_sandy_with_litter_rainforest|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|dirt_silty_with_litter_rainforest|dirt_with_grass_warm_humid_highland|0.8|shelf|highland|warm_humid_highland
dirt|stone_basalt_03|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|stone_gneiss_02|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|stone_sand|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|stone_sandstone|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|stone_brown|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|ice|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|ice_2|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|snow_block|stone_granite_brown|0.8|highland|mountain|warm_humid_mountain
dirt|stone_basalt_03|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|stone_gneiss_02|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|stone_sand|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|stone_sandstone|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|stone_granite_brown|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|ice|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|ice_2|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|snow_block|stone_brown|0.8|mountain|strato|warm_humid_strato
dirt|dirt_black_with_grass_warm_semihumid_coastal|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_brown_with_grass_warm_semihumid_coastal|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_clayey_with_grass_warm_semihumid_coastal|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_sandy_with_grass_warm_semihumid_coastal|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_silty_with_grass_warm_semihumid_coastal|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_with_soil_wet|dirt_with_grass_warm_semihumid_coastal|0.8|beach|coastal|warm_semihumid_coastal
dirt|dirt_black_with_grass_warm_semihumid_lowland|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_brown_with_grass_warm_semihumid_lowland|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_clayey_with_grass_warm_semihumid_lowland|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_sandy_with_grass_warm_semihumid_lowland|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_silty_with_grass_warm_semihumid_lowland|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_with_soil_wet|dirt_with_grass_warm_semihumid_lowland|0.8|coastal|lowland|warm_semihumid_lowland
dirt|dirt_black_with_grass_warm_semihumid_shelf|dirt_with_grass_warm_semihumid_shelf|0.8|lowland|shelf|warm_semihumid_shelf
dirt|dirt_brown_with_grass_warm_semihumid_shelf|dirt_with_grass_warm_semihumid_shelf|0.8|lowland|shelf|warm_semihumid_shelf
dirt|dirt_clayey_with_grass_warm_semihumid_shelf|dirt_with_grass_warm_semihumid_shelf|0.8|lowland|shelf|warm_semihumid_shelf
dirt|dirt_sandy_with_grass_warm_semihumid_shelf|dirt_with_grass_warm_semihumid_shelf|0.8|lowland|shelf|warm_semihumid_shelf
dirt|dirt_silty_with_grass_warm_semihumid_shelf|dirt_with_grass_warm_semihumid_shelf|0.8|lowland|shelf|warm_semihumid_shelf
dirt|dirt_black_with_grass_warm_semihumid_highland|dirt_with_grass_warm_semihumid_highland|0.8|shelf|highland|warm_semihumid_highland
dirt|dirt_brown_with_grass_warm_semihumid_highland|dirt_with_grass_warm_semihumid_highland|0.8|shelf|highland|warm_semihumid_highland
dirt|dirt_clayey_with_grass_warm_semihumid_highland|dirt_with_grass_warm_semihumid_highland|0.8|shelf|highland|warm_semihumid_highland
dirt|dirt_sandy_with_grass_warm_semihumid_highland|dirt_with_grass_warm_semihumid_highland|0.8|shelf|highland|warm_semihumid_highland
dirt|dirt_silty_with_grass_warm_semihumid_highland|dirt_with_grass_warm_semihumid_highland|0.8|shelf|highland|warm_semihumid_highland
dirt|stone_basalt_03|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|stone_gneiss_02|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|stone_sand|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|stone_sandstone|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|stone_granite_brown|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|ice|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|ice_2|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|snow_block|stone_brown|0.8|highland|mountain|warm_semihumid_mountain
dirt|stone_basalt_03|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|stone_gneiss_02|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|stone_brown|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|stone_sandstone|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|stone_granite_brown|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|ice|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|ice_2|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|snow_block|stone_sand|0.8|mountain|strato|warm_semihumid_strato
dirt|dirt_black_with_grass_warm_temperate_coastal|dirt_with_grass_warm_temperate_coastal|0.8|beach|coastal|warm_temperate_coastal
dirt|dirt_brown_with_grass_warm_temperate_coastal|dirt_with_grass_warm_temperate_coastal|0.8|beach|coastal|warm_temperate_coastal
dirt|dirt_clayey_with_grass_warm_temperate_coastal|dirt_with_grass_warm_temperate_coastal|0.8|beach|coastal|warm_temperate_coastal
dirt|dirt_sandy_with_grass_warm_temperate_coastal|dirt_with_grass_warm_temperate_coastal|0.8|beach|coastal|warm_temperate_coastal
dirt|dirt_silty_with_grass_warm_temperate_coastal|dirt_with_grass_warm_temperate_coastal|0.8|beach|coastal|warm_temperate_coastal
dirt|dirt_black_with_grass_warm_temperate_lowland|dirt_with_grass_warm_temperate_lowland|0.8|coastal|lowland|warm_temperate_lowland
dirt|dirt_brown_with_grass_warm_temperate_lowland|dirt_with_grass_warm_temperate_lowland|0.8|coastal|lowland|warm_temperate_lowland
dirt|dirt_clayey_with_grass_warm_temperate_lowland|dirt_with_grass_warm_temperate_lowland|0.8|coastal|lowland|warm_temperate_lowland
dirt|dirt_sandy_with_grass_warm_temperate_lowland|dirt_with_grass_warm_temperate_lowland|0.8|coastal|lowland|warm_temperate_lowland
dirt|dirt_silty_with_grass_warm_temperate_lowland|dirt_with_grass_warm_temperate_lowland|0.8|coastal|lowland|warm_temperate_lowland
dirt|dirt_black_with_grass_warm_temperate_shelf|dirt_with_grass_warm_temperate_shelf|0.8|lowland|shelf|warm_temperate_shelf
dirt|dirt_brown_with_grass_warm_temperate_shelf|dirt_with_grass_warm_temperate_shelf|0.8|lowland|shelf|warm_temperate_shelf
dirt|dirt_clayey_with_grass_warm_temperate_shelf|dirt_with_grass_warm_temperate_shelf|0.8|lowland|shelf|warm_temperate_shelf
dirt|dirt_sandy_with_grass_warm_temperate_shelf|dirt_with_grass_warm_temperate_shelf|0.8|lowland|shelf|warm_temperate_shelf
dirt|dirt_silty_with_grass_warm_temperate_shelf|dirt_with_grass_warm_temperate_shelf|0.8|lowland|shelf|warm_temperate_shelf
dirt|dirt_black_with_grass_warm_temperate_highland|dirt_with_grass_warm_temperate_highland|0.8|shelf|highland|warm_temperate_highland
dirt|dirt_brown_with_grass_warm_temperate_highland|dirt_with_grass_warm_temperate_highland|0.8|shelf|highland|warm_temperate_highland
dirt|dirt_clayey_with_grass_warm_temperate_highland|dirt_with_grass_warm_temperate_highland|0.8|shelf|highland|warm_temperate_highland
dirt|dirt_sandy_with_grass_warm_temperate_highland|dirt_with_grass_warm_temperate_highland|0.8|shelf|highland|warm_temperate_highland
dirt|dirt_silty_with_grass_warm_temperate_highland|dirt_with_grass_warm_temperate_highland|0.8|shelf|highland|warm_temperate_highland
dirt|stone_basalt_03|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|stone_gneiss_02|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|stone_brown|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|stone_sandstone|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|stone_granite_brown|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|ice|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|ice_2|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|snow_block|stone_sand|0.8|highland|mountain|warm_temperate_mountain
dirt|stone_basalt_03|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|stone_gneiss_02|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|stone_brown|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|stone_sand|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|stone_granite_brown|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|ice|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|ice_2|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|snow_block|stone_sandstone|0.8|mountain|strato|warm_temperate_strato
dirt|dirt_black_with_grass_warm_semiarid_coastal|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_brown_with_grass_warm_semiarid_coastal|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_clayey_with_grass_warm_semiarid_coastal|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_sandy_with_grass_warm_semiarid_coastal|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_silty_with_grass_warm_semiarid_coastal|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_with_grass_dry|dirt_with_grass_warm_semiarid_coastal|0.8|beach|coastal|warm_semiarid_coastal
dirt|dirt_black_with_grass_warm_semiarid_lowland|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_brown_with_grass_warm_semiarid_lowland|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_clayey_with_grass_warm_semiarid_lowland|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_sandy_with_grass_warm_semiarid_lowland|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_silty_with_grass_warm_semiarid_lowland|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_with_grass_dry|dirt_with_grass_warm_semiarid_lowland|0.8|coastal|lowland|warm_semiarid_lowland
dirt|dirt_black_with_grass_warm_semiarid_shelf|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_brown_with_grass_warm_semiarid_shelf|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_clayey_with_grass_warm_semiarid_shelf|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_sandy_with_grass_warm_semiarid_shelf|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_silty_with_grass_warm_semiarid_shelf|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_with_grass_dry|dirt_with_grass_warm_semiarid_shelf|0.8|lowland|shelf|warm_semiarid_shelf
dirt|dirt_black_with_grass_warm_semiarid_highland|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|dirt_brown_with_grass_warm_semiarid_highland|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|dirt_clayey_with_grass_warm_semiarid_highland|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|dirt_sandy_with_grass_warm_semiarid_highland|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|dirt_silty_with_grass_warm_semiarid_highland|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|dirt_with_grass_dry|dirt_with_grass_warm_semiarid_highland|0.8|shelf|highland|warm_semiarid_highland
dirt|stone_basalt_03|stone_sandstone|0.8|highland|mountain|warm_semiarid_mountain
dirt|stone_gneiss_02|stone_sandstone|0.8|highland|mountain|warm_semiarid_mountain
dirt|stone_brown|stone_sandstone|0.8|highland|mountain|warm_semiarid_mountain
dirt|stone_sand|stone_sandstone|0.8|highland|mountain|warm_semiarid_mountain
dirt|stone_granite_brown|stone_sandstone|0.8|highland|mountain|warm_semiarid_mountain
dirt|stone_sandstone|stone_sandstone_white|0.8|mountain|strato|warm_semiarid_strato
dirt|stone_gneiss_02|stone_sandstone_white|0.8|mountain|strato|warm_semiarid_strato
dirt|stone_brown|stone_sandstone_white|0.8|mountain|strato|warm_semiarid_strato
dirt|stone_sand|stone_sandstone_white|0.8|mountain|strato|warm_semiarid_strato
dirt|stone_granite_brown|stone_sandstone_white|0.8|mountain|strato|warm_semiarid_strato
dirt|sand|stone_sandstone_white_gravel|0.8|beach|coastal|warm_arid_coastal
dirt|sand_desert|stone_sandstone_white_gravel|0.8|beach|coastal|warm_arid_coastal
dirt|sand_white|stone_sandstone_white_gravel|0.8|beach|coastal|warm_arid_coastal
dirt|stone_desert_gravel|stone_sandstone_white_gravel|0.8|beach|coastal|warm_arid_coastal
dirt|stone_sandstone_white|stone_sandstone_white_gravel|0.8|beach|coastal|warm_arid_coastal
dirt|sand|stone_sandstone_white_gravel|0.8|coastal|lowland|warm_arid_lowland
dirt|sand_desert|stone_sandstone_white_gravel|0.8|coastal|lowland|warm_arid_lowland
dirt|sand_white|stone_sandstone_white_gravel|0.8|coastal|lowland|warm_arid_lowland
dirt|stone_sandstone_white|stone_sandstone_white_gravel|0.8|coastal|lowland|warm_arid_lowland
dirt|stone_desert_gravel|stone_sandstone_white_gravel|0.8|coastal|lowland|warm_arid_lowland
dirt|stone_sandstone|stone_sandstone_white_gravel|0.8|lowland|shelf|warm_arid_shelf
dirt|stone_desert|stone_sandstone_white_gravel|0.8|lowland|shelf|warm_arid_shelf
dirt|stone_desert_gravel|stone_sandstone_white_gravel|0.8|lowland|shelf|warm_arid_shelf
dirt|stone_sandstone_desert|stone_sandstone_white_gravel|0.8|lowland|shelf|warm_arid_shelf
dirt|stone_sandstone_white|stone_sandstone_white_gravel|0.8|lowland|shelf|warm_arid_shelf
dirt|stone_sandstone|stone_sandstone_white_gravel|0.8|shelf|highland|warm_arid_highland
dirt|stone_desert|stone_sandstone_white_gravel|0.8|shelf|highland|warm_arid_highland
dirt|stone_desert_gravel|stone_sandstone_white_gravel|0.8|shelf|highland|warm_arid_highland
dirt|stone_sandstone_desert|stone_sandstone_white_gravel|0.8|shelf|highland|warm_arid_highland
dirt|stone_sandstone_white|stone_sandstone_white_gravel|0.8|shelf|highland|warm_arid_highland
dirt|stone_sandstone|stone_sandstone_white|0.8|highland|mountain|warm_arid_mountain
dirt|stone_gneiss_02|stone_sandstone_white|0.8|highland|mountain|warm_arid_mountain
dirt|stone_brown|stone_sandstone_white|0.8|highland|mountain|warm_arid_mountain
dirt|stone_sand|stone_sandstone_white|0.8|highland|mountain|warm_arid_mountain
dirt|stone_granite_brown|stone_sandstone_white|0.8|highland|mountain|warm_arid_mountain
dirt|stone_sandstone|stone_sandstone_desert|0.8|mountain|strato|warm_arid_strato
dirt|stone_gneiss_02|stone_sandstone_desert|0.8|mountain|strato|warm_arid_strato
dirt|stone_brown|stone_sandstone_desert|0.8|mountain|strato|warm_arid_strato
dirt|stone_sand|stone_sandstone_desert|0.8|mountain|strato|warm_arid_strato
dirt|stone_sandstone_white|stone_sandstone_desert|0.8|mountain|strato|warm_arid_strato
dirt|dirt_black_with_grass_temperate_humid_coastal|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_brown_with_grass_temperate_humid_coastal|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_clayey_with_grass_temperate_humid_coastal|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_sandy_with_grass_temperate_humid_coastal|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_silty_with_grass_temperate_humid_coastal|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_black_with_litter_coniferous|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_brown_with_litter_coniferous|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_clayey_with_litter_coniferous|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_sandy_with_litter_coniferous|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_silty_with_litter_coniferous|dirt_with_grass_temperate_humid_coastal|0.8|beach|coastal|temperate_humid_coastal
dirt|dirt_black_with_grass_temperate_humid_lowland|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_brown_with_grass_temperate_humid_lowland|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_clayey_with_grass_temperate_humid_lowland|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_sandy_with_grass_temperate_humid_lowland|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_silty_with_grass_temperate_humid_lowland|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_black_with_litter_coniferous|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_brown_with_litter_coniferous|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_clayey_with_litter_coniferous|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_sandy_with_litter_coniferous|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_silty_with_litter_coniferous|dirt_with_grass_temperate_humid_lowland|0.8|coastal|lowland|temperate_humid_lowland
dirt|dirt_black_with_grass_temperate_humid_shelf|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_brown_with_grass_temperate_humid_shelf|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_clayey_with_grass_temperate_humid_shelf|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_sandy_with_grass_temperate_humid_shelf|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_silty_with_grass_temperate_humid_shelf|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_black_with_litter_coniferous|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_brown_with_litter_coniferous|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_clayey_with_litter_coniferous|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_sandy_with_litter_coniferous|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_silty_with_litter_coniferous|dirt_with_grass_temperate_humid_shelf|0.8|lowland|shelf|temperate_humid_shelf
dirt|dirt_black_with_grass_temperate_humid_highland|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_brown_with_grass_temperate_humid_highland|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_clayey_with_grass_temperate_humid_highland|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_sandy_with_grass_temperate_humid_highland|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_silty_with_grass_temperate_humid_highland|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_black_with_litter_coniferous|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_brown_with_litter_coniferous|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_clayey_with_litter_coniferous|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_sandy_with_litter_coniferous|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|dirt_silty_with_litter_coniferous|dirt_with_grass_temperate_humid_highland|0.8|shelf|highland|temperate_humid_highland
dirt|stone|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|stone_desert|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|stone_diorite|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|stone_granite_pink|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|stone_greenstone|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|ice|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|ice_2|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|snow_block|stone_bluestone|0.8|highland|mountain|temperate_humid_mountain
dirt|stone|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|stone_desert|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|stone_diorite|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|stone_granite_pink|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|stone_bluestone|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|ice|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|ice_2|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|snow_block|stone_greenstone|0.8|mountain|strato|temperate_humid_strato
dirt|dirt_black_with_grass_temperate_semihumid_coastal|dirt_with_grass_temperate_semihumid_coastal|0.8|beach|coastal|temperate_semihumid_coastal
dirt|dirt_brown_with_grass_temperate_semihumid_coastal|dirt_with_grass_temperate_semihumid_coastal|0.8|beach|coastal|temperate_semihumid_coastal
dirt|dirt_clayey_with_grass_temperate_semihumid_coastal|dirt_with_grass_temperate_semihumid_coastal|0.8|beach|coastal|temperate_semihumid_coastal
dirt|dirt_sandy_with_grass_temperate_semihumid_coastal|dirt_with_grass_temperate_semihumid_coastal|0.8|beach|coastal|temperate_semihumid_coastal
dirt|dirt_silty_with_grass_temperate_semihumid_coastal|dirt_with_grass_temperate_semihumid_coastal|0.8|beach|coastal|temperate_semihumid_coastal
dirt|dirt_black_with_grass_temperate_semihumid_lowland|dirt_with_grass_temperate_semihumid_lowland|0.8|coastal|lowland|temperate_semihumid_lowland
dirt|dirt_brown_with_grass_temperate_semihumid_lowland|dirt_with_grass_temperate_semihumid_lowland|0.8|coastal|lowland|temperate_semihumid_lowland
dirt|dirt_clayey_with_grass_temperate_semihumid_lowland|dirt_with_grass_temperate_semihumid_lowland|0.8|coastal|lowland|temperate_semihumid_lowland
dirt|dirt_sandy_with_grass_temperate_semihumid_lowland|dirt_with_grass_temperate_semihumid_lowland|0.8|coastal|lowland|temperate_semihumid_lowland
dirt|dirt_silty_with_grass_temperate_semihumid_lowland|dirt_with_grass_temperate_semihumid_lowland|0.8|coastal|lowland|temperate_semihumid_lowland
dirt|dirt_black_with_grass_temperate_semihumid_shelf|dirt_with_grass_temperate_semihumid_shelf|0.8|lowland|shelf|temperate_semihumid_shelf
dirt|dirt_brown_with_grass_temperate_semihumid_shelf|dirt_with_grass_temperate_semihumid_shelf|0.8|lowland|shelf|temperate_semihumid_shelf
